tipo	fabricante	modelo	portas/capacidade	autonomia	ano	placa	renavam	chassi	reservado
carro	Toyota	Corolla	4	10.6	2017	PFB-6289	20715473102	9BRT862MB0VXV5WS8	False
carro	Ford	Ka+	4	11.55	2016	OWC-8736	33263970429	9BFXGI4HB4HIKAEWB	False
carro	Toyota	Corolla	4	13.25	2015	PMQ-9826	96287443843	9BRQQ8HJB0Z9JN5F9	False
van	Mercedes-Benz	Sprinter	10	8.65	2017	PNM-2705	79374403345	9BMZZLSQAAZVT049L	False
carro	Honda	Civic	4	8.88	2017	PAY-4435	55270287867	93HXAI3ULTUDRMRXS	False
carro	Ford	Ka+	4	10.88	2017	PRP-1369	26261067428	9BFQWGKO7QHA5AL7A	True
van	Mercedes-Benz	Sprinter	13	10.98	2017	PYJ-8532	11671582756	9BMDMLOBGNHD8QAB7	False
carro	Toyota	Corolla	4	14.35	2017	PFG-4352	25327071415	9BRQORJPUZ4LN12F7	False
carro	Volkswagen	Gol	4	11.46	2015	PDH-0630	58492372228	9BW1F7CKP2AAK3EW0	False
van	Fiat	Ducato	13	14.64	2017	PYI-4814	53374369777	9BD44X07PW9TXGZ6B	False
van	Fiat	Ducato	13	11.98	2015	PJK-9234	00579816601	9BDSPFJ8BQMXZEFVE	False
carro	Renault	Logan	4	7.93	2014	PYJ-7434	57218654893	93YHNTWMHF8ABU6B0	False
carro	Honda	Civic	4	8.55	2017	OUZ-3435	14369803522	93HDHYRZ5XC550QFI	False
carro	Chevrolet	Spin	4	15.83	2016	OOT-6300	31761080158	9BG2MX4MZSGJT13GE	False
carro	Chevrolet	Prisma	4	8.66	2017	PWB-7303	61183742913	9BG5Y44FO1W7MD1ML	False
van	Fiat	Ducato	12	14.84	2017	PFX-0483	89916766236	9BDLHL8NBFRU1OGT7	False
van	Fiat	Ducato	12	12.41	2014	PYR-2081	67118762187	9BD2XN1991FEQF7VR	False
carro	Ford	Ka+	4	11.38	2016	OZP-2009	91967140840	9BFORAZHZH8T5B4MV	False
carro	Chevrolet	Onix	4	8.51	2017	PRY-1442	99627096718	9BGYPWJU5P4QHWKTK	False
ute	Mercedes-Benz	Sprinter	1800	10.63	2015	OOB-0975	20795572747	9BM3OG38X2BJLOBXJ	True
van	Mercedes-Benz	Sprinter	11	10.15	2014	PPV-2942	87959767140	9BMM1ALG4CDH8RRA1	False
van	Mercedes-Benz	Sprinter	14	12.32	2016	PJI-3214	26808082690	9BMFQ2OUKRJOD41NX	False
ute	Fiat	Ducato	1800	9.82	2017	POU-5799	53552728521	9BDP20YVK4FPGU79C	False
carro	Toyota	Corolla	2	15.11	2016	PAN-9257	63898226174	9BRMAK9YSM2LQG5QJ	False
carro	Toyota	Corolla	4	7.59	2017	PYJ-2244	42800203574	9BR8FAZEF8JG3V0KB	False
van	Mercedes-Benz	Sprinter	13	11.39	2017	PPS-1494	28103347393	9BMU9W1V5T1A5T5UA	False
carro	Toyota	Corolla	4	12.82	2017	PDG-8304	29356070249	9BRGT1LO86YT5KOCM	False
van	Mercedes-Benz	Sprinter	10	7.46	2015	PRU-9293	33107688974	9BMGF6EW7UGZ7TXD1	False
carro	Renault	Sandero	4	10.99	2017	PVC-5419	46876501372	93YPAVUMEXJJO6G50	True
carro	Fiat	Uno	4	9.35	2015	OGM-2545	43474752243	9BD0FOMQRBJVH96VY	False
van	Mercedes-Benz	Sprinter	14	7.65	2014	PXB-7898	50793438554	9BMTPKVH4SDZLJ0JA	True
carro	Honda	Civic	4	9.69	2017	PAT-2614	71736533124	93HJNNGB4Y67CYDZH	False
van	Mercedes-Benz	Sprinter	14	7.64	2017	PLU-5347	77271249270	9BMDKFAFFVKH240ZQ	False
van	Fiat	Ducato	19	8.44	2017	PBI-6919	18515647932	9BDGLRCWQ1FL1362P	False
carro	Ford	Ka	4	10.56	2017	ODP-7614	38486155546	9BF237BXTF4FSF1D4	False
van	Fiat	Ducato	14	12.02	2015	OXP-7238	88012543085	9BDOJMDQOJ9CWMJU1	False
carro	Renault	Logan	2	11.8	2017	OWO-3050	04635154084	93YS5WB5XU7SNTLFE	True
carro	Toyota	Corolla	4	16.16	2016	PLN-0974	19131770923	9BRTEQ48KXW4JWGGZ	False
ute	Fiat	Ducato	1800	12.28	2017	PGD-6375	21102008693	9BDA9I4M6LND2DIOY	False
carro	Ford	Ka	4	11.12	2015	PRP-6543	71251693487	9BFZ03WHRZ9Q3WL7R	True
carro	Toyota	Corolla	2	10.2	2017	PNK-3198	20252210856	9BRD9M3HT2ZISSMOE	True
van	Fiat	Ducato	6	10.22	2017	POS-7719	70754658052	9BDHGT9YND6IXGAZ4	False
van	Fiat	Ducato	11	12.19	2016	PQW-8466	76024004634	9BD2APIUFS48ZDLRX	False
van	Mercedes-Benz	Sprinter	14	9.44	2016	PRF-6363	45685089840	9BMTYPFZF4EJ88OZK	False
carro	Chevrolet	Spin	4	15.39	2017	PBC-0341	68526426466	9BGW8FUSHCYCO41TG	False
carro	Renault	Sandero	4	12.2	2016	PVI-9276	82395723312	93Y1MW3Y419QKTM6N	False
carro	Renault	Logan	4	10.41	2015	PRS-2478	75247361010	93YZ7YDYIH1AMRV22	False
van	Fiat	Ducato	11	12.53	2017	PSI-4823	01615880157	9BD0TDRGA9KOS3I0J	False
carro	Ford	Ka	2	7.7	2015	PZH-9692	57886702715	9BF1F6DHNAYCY3YIW	True
carro	Volkswagen	Gol	4	12.2	2016	PIE-7985	88572251232	9BWJF4Q53L7G58XTH	False
van	Mercedes-Benz	Sprinter	8	10.62	2017	PTA-0012	24421129733	9BM4BHISLQKCDDLAE	False
carro	Fiat	Uno	4	10.11	2017	PEO-5469	37652399920	9BDZI5KZICKPSAOER	False
carro	Chevrolet	Prisma	4	6.27	2017	OVU-6444	82222402557	9BGJZOW9H4X0VCM8B	False
van	Fiat	Ducato	10	10.22	2017	PDA-1803	83510893352	9BDURVBIYWSI4051G	False
ute	Fiat	Ducato	1800	9.46	2014	PHA-6951	64156033395	9BDKEGUWSOEJBABXK	False
van	Fiat	Ducato	19	12.52	2015	PPK-5799	50558526908	9BD0V2XFN9FCQZ0KY	False
carro	Toyota	Corolla	4	9.57	2015	PVW-1370	65086850181	9BRFW5Y3QXQ4YPIWN	False
carro	Renault	Sandero	4	9.68	2014	PVB-6676	63731416865	93YC06W6J7RFR6TOG	False
carro	Chevrolet	Prisma	4	6.33	2017	ODP-4077	24914205193	9BGHM957J8B5C0YRO	False
carro	Volkswagen	Gol	4	7.38	2015	PZG-3442	42349130162	9BWX87JUA7YQDXT3R	False
carro	Honda	Civic	2	9.52	2015	PXH-5449	66503642375	93H9MTNNC498L8R5S	False
carro	Chevrolet	Prisma	2	8.81	2015	PMW-4744	48922615969	9BGP4OAXS58AGE3L2	False
carro	Toyota	Corolla	4	8.42	2016	OHN-2281	25339608021	9BRVT82PDHOQGHPHT	False
carro	Honda	Civic	4	15.29	2017	PPW-4857	36161930630	93HU2RG67K1XLNS54	False
carro	Fiat	Uno	4	13.13	2017	OIJ-2564	86365214831	9BDVQSRHUQ06RDUBD	False
carro	Chevrolet	Spin	4	13.18	2017	PKH-5580	56604499301	9BG1RJ23CU2S29Z9Q	False
carro	Volkswagen	Gol	4	10.45	2017	OBH-4899	29952475219	9BWIGJD4H9NH5J49Q	False
van	Fiat	Ducato	15	9.17	2017	PTS-2854	00739160744	9BDVDI4O3REOBLFGY	False
van	Fiat	Ducato	8	12.96	2015	PUO-9868	50933031125	9BD3IB7LDV4BVCL8I	False
van	Mercedes-Benz	Sprinter	10	11.46	2017	PLJ-2430	71676550105	9BMN6FQPHA3L4EYG6	False
carro	Renault	Logan	2	11.88	2015	PZH-0405	65481510820	93YM8OT1ZQ8KN11L9	False
ute	Mercedes-Benz	Sprinter	1800	13.43	2016	PKS-7139	03927478085	9BMPNU840YQJN9ZDR	False
carro	Ford	Ka	4	9.3	2015	PXZ-4259	55258440349	9BF7I9MCUDNHJIHF0	True
carro	Renault	Sandero	2	9.03	2016	PNV-3482	58118934430	93YRCH4KFQ5W2XTDM	False
carro	Chevrolet	Spin	4	7.14	2017	PIC-9223	41972826901	9BGLYXCQQMP67KX3L	False
carro	Ford	Ka+	4	10.94	2015	PZN-5700	40259749517	9BFUFPEHDAE3RRCNC	True
carro	Honda	Civic	4	10.29	2014	PHQ-1902	04847576494	93H2TT8N2C873J3A6	True
van	Mercedes-Benz	Sprinter	15	10.6	2014	PSO-7793	43006053090	9BMWRUS31XKXBXSSN	False
carro	Chevrolet	Prisma	4	13.33	2017	ODL-5471	01738948662	9BGS6XILTLARBJQCM	False
carro	Volkswagen	Gol	4	7.79	2016	PVN-4193	04975853935	9BWTQ6CHSOLDZOLZY	True
carro	Toyota	Corolla	4	11.37	2017	PXJ-3141	53571806539	9BRE1B58JHA6QWLWQ	False
carro	Fiat	Uno	2	12.02	2014	PEX-1247	21165424551	9BDF0JA2E86DE8Z6P	True
carro	Renault	Logan	2	15.53	2017	PIU-7908	59541195525	93YJFTGVA151UHX4W	False
carro	Honda	Civic	2	9.13	2017	OBZ-1296	29342642278	93HRPQW893WIQ810P	False
carro	Honda	Civic	2	12.64	2016	PPI-2330	11780913356	93HUNJF01QFQR16FC	False
carro	Honda	Civic	2	11.04	2015	PEA-2962	22893234848	93H7O86UCP3OH29FP	False
carro	Renault	Logan	4	15.39	2015	PQJ-3706	89568639048	93YSK695EVX8FMXD3	False
ute	Mercedes-Benz	Sprinter	1800	8.89	2016	PMN-9819	56402167152	9BM4QZ5NEUWYJ2G4K	False
carro	Toyota	Corolla	4	9.41	2014	PXB-4553	79393719632	9BRQAIY1EDG9TC018	False
van	Fiat	Ducato	14	13.32	2016	PHC-9583	70202851900	9BDUP9WVYO0V2JBJC	False
carro	Ford	Ka	4	8.88	2017	PNH-0085	75765851357	9BFCLR0XQ6DCL10XV	True
carro	Toyota	Corolla	4	15.49	2014	PAE-7842	43600931633	9BRB4XWG3EL3OLHX5	False
van	Mercedes-Benz	Sprinter	12	10.74	2017	PIR-2086	50845181880	9BM6J83SIOFLS73MT	False
carro	Toyota	Corolla	4	12.89	2015	PPL-3201	12723681531	9BR4EQHL4W7G9MHAZ	False
carro	Volkswagen	Gol	4	10.58	2017	PDW-8411	88810166519	9BW449EVMLQR5EYQH	False
carro	Fiat	Uno	4	11.19	2016	PBL-8338	55947628105	9BDPYVTVJ2W2P949N	False
carro	Ford	Ka+	4	10.55	2017	PAM-9085	46009534633	9BFZNB0NL3EYQB89V	False
carro	Ford	Ka	2	14.77	2014	PZK-3516	62872839900	9BFD9C23RUB54PGFG	False
van	Mercedes-Benz	Sprinter	15	11.27	2015	OQP-5794	61629963031	9BMY7GYXOC1YNCKAX	False
carro	Volkswagen	Gol	4	14.22	2017	PGR-8881	18419805279	9BW3KHKYUJ98OBIZY	False
carro	Honda	Civic	2	10.94	2017	POL-9251	14970944243	93HCLG6PGCJPZUCXV	False
van	Mercedes-Benz	Sprinter	14	9.78	2017	PGF-5934	76379497999	9BM62IXGN6ER5ZBQ9	False
carro	Renault	Sandero	4	14.3	2016	OLH-0198	21422236182	93Y5QS5INJY4PL1L5	False
van	Fiat	Ducato	13	10.59	2015	PUE-7481	84547100151	9BDQRUYWRID23KBJG	False
carro	Volkswagen	Gol	4	10.86	2017	PXS-9555	07545925583	9BWQAQBFXM3M5VXBF	False
carro	Toyota	Corolla	4	11.93	2017	PCN-0574	02227255086	9BREUNO72RDU83ZOQ	False
ute	Fiat	Ducato	1800	11.58	2017	PYI-6645	19223933384	9BDO8GTVO9BTAIG4M	False
ute	Fiat	Ducato	1800	10.07	2015	PDI-8873	10902851706	9BDNZFVRCRZJDSFV4	False
van	Mercedes-Benz	Sprinter	16	8.92	2016	PFK-6363	00810860466	9BM9VXDIIQMEJOFNC	False
ute	Fiat	Ducato	1800	15.36	2015	PJQ-9078	80973189835	9BDL02H5Z2UHFG0TK	False
carro	Volkswagen	Gol	4	9.87	2017	PHZ-3119	95683094517	9BWTDQXBRQIN8JJLP	False
carro	Volkswagen	Gol	4	13.56	2017	OLU-7569	13681536824	9BWE1MEL8AEYBR6MG	False
ute	Fiat	Ducato	1800	10.83	2017	PUE-5025	91775942761	9BDZ6U0SYZLX2QTGN	False
carro	Honda	Civic	4	12.55	2014	PLV-5378	98490853282	93HF91HE7CDV4XXFR	False
van	Mercedes-Benz	Sprinter	9	14.92	2017	PZQ-6083	87543227750	9BMYQHN10GDLLQUYE	True
van	Fiat	Ducato	13	13.18	2017	PXG-7936	99837904870	9BD9GR7AQQL95RXLO	False
carro	Renault	Logan	4	9.54	2017	PTD-4187	87311855656	93YJIFNLJS9E93GAL	False
carro	Renault	Logan	4	9.84	2017	PUK-2066	28214754669	93YI61D51NNH6TFGS	False
ute	Mercedes-Benz	Sprinter	1800	11.15	2015	OKG-9730	74569135203	9BM4VEPVJBQHP9YT7	False
van	Fiat	Ducato	14	13.78	2017	OQQ-1938	36943148514	9BDK5NSYFWBLIA1BR	False
van	Fiat	Ducato	10	8.81	2017	PXC-4343	89094156115	9BDTH2Y6Z9JACLK4E	True
van	Fiat	Ducato	11	11.84	2017	PHH-1803	14213303402	9BDAZOUG88SPVBF0Z	True
ute	Mercedes-Benz	Sprinter	1800	11.2	2014	POZ-9268	01502115113	9BM8XZR9GS6JRR8TF	False
carro	Toyota	Corolla	4	14.17	2014	PDA-3410	51909827227	9BRNIM6CU4P1GT9ZW	False
van	Fiat	Ducato	9	10.61	2017	PHQ-9974	23112038912	9BDA9UUKV9IKC57Y8	False
carro	Ford	Ka+	2	8.76	2015	PKN-4260	54707603140	9BFGIPKCNKSVZ8D15	False
van	Fiat	Ducato	12	13.78	2015	PXU-6877	03908996015	9BD5UDBOEDOHXD0BW	True
carro	Volkswagen	Gol	4	14.02	2015	PNM-8420	92795991069	9BWJKJ3JYJSBX34D2	False
carro	Honda	Civic	2	10.74	2014	PPF-6214	64286092522	93H2B6DDCF8VJR313	False
van	Mercedes-Benz	Sprinter	15	8.53	2016	PSM-6064	60757305580	9BMVE4G9AGPQPAZXS	False
carro	Chevrolet	Prisma	2	12.97	2014	PYL-1156	55772647353	9BGRPY9ZQ7ACMFKTQ	False
carro	Fiat	Uno	4	10.85	2014	PSF-0545	48542650136	9BDU6K7YNCT0AONC3	False
van	Fiat	Ducato	15	16.77	2017	PUQ-7831	35336358318	9BDL0487809G6CSHK	True
carro	Honda	Civic	4	12.67	2017	PNM-8962	24846958861	93HH2OVSK6XXCC16R	False
van	Mercedes-Benz	Sprinter	13	9.94	2017	PMT-9042	39187286125	9BMM1DUPB2AO06M88	False
carro	Toyota	Corolla	4	13.55	2017	PXQ-5044	45898355359	9BRF0TCEJQNO170A2	False
carro	Volkswagen	Gol	2	12.15	2017	PPM-6141	14522903792	9BWBBCG0TN6JWGZWN	False
van	Fiat	Ducato	11	10.76	2017	PWI-9540	88498125781	9BDB9F5PG3U517TBN	True
carro	Fiat	Uno	4	9.7	2015	OGO-8044	70523109544	9BD1BP6HVHACBN65V	False
van	Fiat	Ducato	13	12.39	2017	PCJ-1217	22569432408	9BDEV3JMR8CJRJRBJ	False
carro	Renault	Logan	4	12.82	2015	PBU-4261	94584713977	93YKKSF7BPV0D9ODQ	False
carro	Ford	Ka	4	8.07	2015	OQF-8065	51173920086	9BFQ2GWU5U0OGZ6YI	False
carro	Ford	Ka+	4	11.45	2015	PTH-7629	12085695533	9BF066E3FCW1OTNJN	False
van	Mercedes-Benz	Sprinter	13	12.75	2016	PBM-2750	18002214476	9BMXS1Q9L9CPDYOI9	True
van	Mercedes-Benz	Sprinter	12	11.59	2017	PUQ-7202	87057740930	9BMIJ5XUB97GGP4S5	False
ute	Mercedes-Benz	Sprinter	1800	13.51	2016	OUR-5894	34880181783	9BM42Z9ODEI7736ST	False
van	Fiat	Ducato	14	14.09	2016	PWP-2991	76893216439	9BDAVRVY6LCPWTYYW	False
carro	Chevrolet	Prisma	2	9.0	2017	PBT-7546	45603678660	9BGZ26NY4326SO9SZ	True
carro	Toyota	Corolla	4	13.4	2017	PZX-2771	11311055259	9BRKZM4PJNOUSLFZB	False
ute	Mercedes-Benz	Sprinter	1800	9.74	2015	OUZ-6328	84939467470	9BM3UKGPIY34L0DRX	False
van	Fiat	Ducato	14	10.37	2017	PGF-1622	02068938736	9BDK03YTB9Q6O4ZJM	False
van	Fiat	Ducato	17	10.94	2016	PRM-8471	83148806191	9BDEZ5NTVW0HVKF32	False
carro	Volkswagen	Gol	4	9.84	2017	PPJ-6764	38826488737	9BWH2MZZ3MI9WOQJ7	False
van	Mercedes-Benz	Sprinter	10	12.67	2016	PWM-6212	99251316204	9BMGASS7GVWRBFVTT	False
carro	Volkswagen	Gol	4	10.51	2016	PUE-5989	40702973641	9BWVZAPBWBDK5RWIC	False
carro	Renault	Logan	4	11.23	2017	PDU-2472	68009786398	93YC6W5P7QWFA92R3	False
carro	Chevrolet	Onix	4	8.56	2017	PKB-2636	86024445544	9BG3SYV1PGRVNIQ8Z	False
carro	Volkswagen	Gol	4	11.55	2017	OWS-8832	71583598286	9BWG90GWDTM29Y1X1	True
carro	Volkswagen	Gol	4	12.32	2015	PBQ-8711	30431725846	9BW1KL043U4ALD546	False
van	Fiat	Ducato	17	10.09	2017	PES-9883	61725248732	9BDBN15RRWCJY1OPX	False
carro	Ford	Ka+	2	8.74	2015	PFF-0154	67952693860	9BFHVV0BJCJWMH21O	False
ute	Mercedes-Benz	Sprinter	1800	4.83	2017	PLB-3449	62951929431	9BMZNVR56MKF4TEUQ	False
carro	Honda	Civic	4	11.71	2017	PKF-1998	65544294653	93H4XPU0Y8XWY38VO	False
carro	Chevrolet	Prisma	4	10.77	2015	OGK-9862	77607386422	9BG64F37QO3RTU940	True
van	Fiat	Ducato	17	9.17	2016	PWH-6557	55445364320	9BD86K8CIL11KMZ14	False
carro	Renault	Sandero	4	6.84	2017	PUE-6415	07736430299	93YFNFH2N56U95JY0	False
van	Mercedes-Benz	Sprinter	11	8.67	2016	PDL-5503	51035118242	9BMYMN85ML2C3HTK1	False
van	Mercedes-Benz	Sprinter	7	11.55	2015	PRQ-3003	24953340340	9BM8XKVO1QSVQ600D	False
carro	Ford	Ka+	4	12.54	2016	PII-6617	92082890260	9BF9K1QPKKH0KJUAM	False
carro	Renault	Sandero	4	10.63	2016	PRP-6099	47554450338	93YYQO6SOAO8VQYCR	False
van	Fiat	Ducato	9	7.79	2017	PHW-6989	22897769841	9BDCO59DQYSYZ2VUN	False
carro	Honda	Civic	4	15.89	2017	PBS-5351	04380965107	93HKEAYZIYUW7A83S	False
carro	Fiat	Uno	4	9.59	2017	PJF-2223	38295062779	9BDFZ4QGK6DTOVLKZ	False
carro	Ford	Ka+	4	16.34	2015	ORL-5459	36307959223	9BFGLVLPQM4TTY8BJ	False
van	Mercedes-Benz	Sprinter	9	12.27	2017	PGG-7601	08148762598	9BM4L64XQ2IWLUE2H	False
carro	Toyota	Corolla	4	9.67	2014	OUF-1973	73382918146	9BR9DLQUDD6B0QDHY	False
carro	Renault	Sandero	4	14.29	2017	PNZ-9319	14008512078	93YVB17JOA3DL2YD2	False
carro	Ford	Ka+	4	14.1	2017	PTA-9615	15209198648	9BFPXH1VRC4OVDSIT	False
ute	Fiat	Ducato	1800	12.14	2014	PHL-3641	40332864223	9BDHBAYXO0QZN0J41	False
carro	Ford	Ka+	4	8.67	2016	PGT-6280	32604924001	9BFQHMBHBMY3O23BZ	False
van	Fiat	Ducato	12	13.39	2017	PHB-0988	98536401731	9BDU2QNO4VI3JBIJR	True
van	Fiat	Ducato	16	5.9	2016	PFO-8572	87882600340	9BDBSOOX8HA48YUPT	False
ute	Fiat	Ducato	1800	9.2	2016	PPD-5821	05764550566	9BD7R4K5GU8WNH3XG	False
van	Fiat	Ducato	10	12.69	2015	PXV-9685	58694121704	9BD7PEF130DXC4251	False
van	Mercedes-Benz	Sprinter	13	12.32	2014	PIC-5666	71133595590	9BM8YVWW6LWB05WTX	False
carro	Volkswagen	Gol	4	12.58	2015	PAO-2348	11724178281	9BWYCETNGJQXVCNHJ	False
carro	Chevrolet	Prisma	4	12.38	2017	PSM-5368	09017819631	9BG9GL29LYG6GO6N2	False
van	Fiat	Ducato	9	11.77	2016	PRG-2417	26612663135	9BDXIAT5WQ79GGM2O	False
van	Fiat	Ducato	19	10.21	2015	PNP-5129	81852541263	9BD1WPGNOFAIEV58J	False
carro	Renault	Logan	4	11.67	2016	OSF-8887	38881739755	93YQJVKHYAJSLXNJG	False
carro	Ford	Ka+	4	8.84	2015	PKM-6595	08665258778	9BFJAVOAUOFVFXFRT	False
carro	Renault	Sandero	4	12.05	2017	PBL-1691	99956510702	93YAZQS7N9I3064QG	False
carro	Fiat	Uno	2	8.65	2017	PSV-5572	60345023298	9BD41E3ZFRH6MDLGM	False
carro	Toyota	Corolla	4	10.99	2016	PAF-0930	80503743736	9BR031QH8NLSKB5VG	False
van	Fiat	Ducato	13	16.12	2017	PEY-4901	85917893606	9BD23ZJZ84ZX2ODDE	True
ute	Mercedes-Benz	Sprinter	1800	8.28	2015	PUR-5685	77762332981	9BMYKCF8FII07089N	True
carro	Toyota	Corolla	4	10.46	2016	PFA-7698	91744107224	9BR9HZIMNXD1YPUT3	False
van	Mercedes-Benz	Sprinter	14	11.03	2016	PRI-0981	59258334179	9BM9KGUKMIIRF7PVA	False
van	Mercedes-Benz	Sprinter	9	10.19	2015	PQF-0748	15524553526	9BM9D8MZRX5N0BAAG	False
carro	Honda	Civic	4	13.34	2017	PGJ-4589	95887539500	93HPLXU6SXHZWB0HG	True
van	Mercedes-Benz	Sprinter	14	10.54	2016	PUD-2966	33263160308	9BMAUVSIF7FLWMXBJ	True
carro	Toyota	Corolla	4	10.67	2014	OVY-7995	87098154246	9BRAQ59KE203IV63M	False
carro	Renault	Sandero	4	11.65	2016	POF-4549	87567299391	93YLUK3ITF6HC0CPN	False
ute	Fiat	Ducato	1800	8.32	2017	PZY-1646	31003235883	9BDE5ZC40I1Q2PC99	False
van	Fiat	Ducato	11	11.83	2017	PVC-4331	72241248962	9BD91GTKWSVUD5Y2R	False
carro	Ford	Ka+	2	10.01	2016	PBL-5106	51917731895	9BF1QEXJ02GMVA0VD	True
van	Fiat	Ducato	9	13.05	2015	OMO-7909	80554029876	9BDU22O5PBO9RW6BK	False
ute	Fiat	Ducato	1800	11.82	2014	PGY-8896	43091776891	9BD61CJ42WKY7DJJ2	False
ute	Mercedes-Benz	Sprinter	1800	15.53	2017	POY-2052	34863547937	9BMQP0ASMDWAAHIHH	False
carro	Honda	Civic	2	6.26	2015	PDD-1153	45149111926	93HRW2D2F9CT1VDHI	False
ute	Fiat	Ducato	1800	14.72	2014	PVN-5289	62424616467	9BD7M6LTF05WPXG7L	True
carro	Ford	Ka+	4	9.69	2017	PHH-1519	61570759957	9BF6XCS06U4CUY9TO	False
carro	Fiat	Uno	4	10.63	2017	PBK-2275	55396769607	9BDG5GU7IJTNS863P	False
carro	Volkswagen	Gol	2	14.77	2015	PYX-6024	94270614168	9BWIM5YJC9ZD1PR7P	False
carro	Toyota	Corolla	4	9.37	2017	PNO-3496	69560869818	9BRI1G6R2099M8MXM	False
carro	Honda	Civic	4	12.9	2016	PRT-3504	55492800172	93HTFYJJKX3S9QTK1	False
van	Fiat	Ducato	8	5.05	2016	PSK-2420	57584360644	9BD6C5Q8D9PDE4GDX	False
carro	Toyota	Corolla	2	9.38	2015	PTZ-4450	56989367493	9BRA8GTLIR6HHAU6Z	False
van	Fiat	Ducato	6	8.71	2017	PRZ-5841	48134347403	9BDU0DXT52X3ESQZW	False
van	Fiat	Ducato	13	13.48	2017	PRA-4020	79049861799	9BDXYGUOLN5V86OY9	False
carro	Renault	Logan	2	13.29	2017	PLJ-3962	72363742365	93YMX2FE6H9AEKEVM	False
carro	Honda	Civic	2	12.17	2017	PQI-9143	57008049276	93HLDB262V205HFXH	False
carro	Toyota	Corolla	4	15.0	2015	ODR-4418	61389479384	9BRFKNDXM3NCYYYRS	False
van	Fiat	Ducato	15	12.69	2016	OXO-2865	83465493647	9BDQLBHM3MI11UL5M	False
carro	Fiat	Uno	4	13.31	2017	PHS-7614	13060330021	9BD7LW5YJ6309ABIJ	False
carro	Fiat	Uno	4	8.3	2017	PYN-1778	01231601587	9BDP5E6DDXLRT81C0	False
carro	Toyota	Corolla	2	10.8	2017	PZK-5798	57190293191	9BRMGNTM4NULZ2OST	False
carro	Renault	Logan	4	8.31	2017	PCS-2871	41765498193	93YDAUCDGLS2VDFQ1	True
van	Fiat	Ducato	16	15.7	2017	PNR-2418	82268116436	9BDJCEUH8C8NN2HIP	False
van	Mercedes-Benz	Sprinter	9	13.37	2016	PVI-1494	65345041588	9BMKT17PQTP49G35D	False
ute	Fiat	Ducato	1800	12.01	2017	PCL-6633	93848195228	9BDSF229O6NWWHKNQ	False
carro	Renault	Sandero	4	14.39	2017	PHJ-7764	44089120630	93YT6WGB3E7WODB0V	False
carro	Honda	Civic	4	7.21	2017	PAX-4594	31412898530	93HV6VDOLK3H33FR1	False
carro	Fiat	Uno	2	8.87	2016	PIG-2338	60841783023	9BDN8H833OX2FFNE9	False
carro	Honda	Civic	4	11.49	2015	PAE-4800	40244778656	93HVSYDEE05UPFK07	False
van	Mercedes-Benz	Sprinter	11	11.71	2017	PVU-6070	32434030608	9BMXXSJZB0SHYHL2W	False
van	Mercedes-Benz	Sprinter	8	11.18	2015	OUU-1970	34554876706	9BMMEIQ4M6N31UMOY	True
carro	Fiat	Uno	4	15.85	2017	POJ-6323	72533069582	9BDDEUM09LNNRHESE	False
van	Fiat	Ducato	10	12.82	2017	PAW-2004	10540959431	9BDX17X1YWXSD42HG	False
carro	Volkswagen	Gol	4	10.8	2014	OVB-7244	19210390517	9BWWGHPB6QCT13QKD	False
carro	Volkswagen	Gol	4	9.72	2016	PAG-4980	06830189391	9BW2YUQMF0WHLGQCB	False
carro	Honda	Civic	4	10.39	2017	PVA-5263	02809141235	93HFNDFDM5A6XY4J0	False
carro	Volkswagen	Gol	2	8.83	2017	PWR-0385	66464191209	9BWJBX4WJKW71ZB4T	False
carro	Honda	Civic	4	9.11	2015	PHN-9678	65507746725	93H98XILWQ9GA9V6T	False
carro	Honda	Civic	4	10.08	2017	PTA-3518	03641128222	93HNU9U9SDTAG3L3K	False
carro	Chevrolet	Prisma	2	10.17	2017	OWW-6935	61642861776	9BGNVXLH538VJTUU9	False
van	Fiat	Ducato	14	10.43	2015	PRV-4041	07678151747	9BD4PIQSRL7UDZLSX	False
carro	Volkswagen	Gol	2	13.6	2017	PYJ-2181	11267194715	9BW6H9L4RJPOXFYJV	False
van	Mercedes-Benz	Sprinter	12	6.74	2016	PKQ-1978	53863627424	9BMY1E8K0C6765TIU	False
carro	Ford	Ka	4	6.94	2015	PXA-2146	54431353449	9BFL3VESEXO8CPJ4A	False
ute	Fiat	Ducato	1800	10.18	2017	PQC-5433	93037596332	9BDPQV6125JN9JNZL	False
carro	Renault	Logan	4	12.52	2014	PNB-0013	89165867385	93Y1Q7S3IGHCVWFG7	False
van	Mercedes-Benz	Sprinter	10	6.97	2017	PSH-1955	51970311428	9BMGGQY60Z861QCGI	False
ute	Fiat	Ducato	1800	6.31	2017	PJC-5902	36673004095	9BD3JSUOU4GF5Y4WN	True
carro	Fiat	Uno	4	10.2	2017	ONT-8242	43267716441	9BDEMJDP3HV1VD6VK	False
carro	Ford	Ka	2	9.38	2017	PJA-9646	34957326692	9BFV56XFB4DPYPOY0	False
carro	Volkswagen	Gol	2	7.25	2014	PXS-8418	14556643050	9BWGF1R805P6JIQ65	False
carro	Toyota	Corolla	2	10.2	2017	PWF-2317	94176389776	9BR9R9U3N9BKQVY9Z	False
carro	Fiat	Uno	4	12.57	2015	OEK-2799	68911841318	9BDQLE0L97WWX56TC	False
